session_pitch,duration_s,stp_energy_j,mean_power_w,session,session_mass_kg
3140_1,0.05279999999999996,71.25462085000005,1349.519334280305,3140,83.916
3140_2,0.055500000000000105,64.12594382000026,1155.4224111711737,3140,83.916
3140_3,0.055499999999999994,64.7754146099999,1167.1245875675659,3140,83.916
3140_4,0.04720000000000002,55.025471034999896,1165.7938778601667,3140,83.916
3140_5,0.05269999999999997,60.66807599999985,1151.1968880455386,3140,83.916
3172_1,0.008299999999999974,2.5969594900000343,312.8866855421738,3172,73.4832
3172_2,0.024899999999999922,16.588661449999957,666.2113032128518,3172,73.4832
3172_3,0.013900000000000023,7.797453749999972,560.9678956834503,3172,73.4832
3172_4,0.02499999999999991,19.5863274449999,783.4530977999988,3172,73.4832
3172_5,0.008299999999999974,2.730353325000008,328.9582319277128,3172,73.4832
3222_1,0.0806,58.255141629999954,722.7685065756817,3222,87.5448
3222_2,0.0693999999999999,50.09329485999998,721.8054014409229,3222,87.5448
3222_3,0.07230000000000003,52.61026671000003,727.6662062240665,3222,87.5448
3222_4,0.06659999999999999,47.623906800000015,715.073675675676,3222,87.5448
3222_5,0.08880000000000021,60.99338774000022,686.8624745495504,3222,87.5448
3228_1,0.06649999999999956,76.29021717499948,1147.2213109022555,3228,93.8952
3228_2,0.05840000000000001,73.37772392999966,1256.4678755136927,3228,93.8952
3228_3,0.055500000000000105,79.04525322000003,1424.2387967567547,3228,93.8952
3228_4,0.04170000000000007,59.85817985000031,1435.4479580335783,3228,93.8952
3228_5,0.05559999999999987,76.86429632499998,1382.4513727518015,3228,93.8952
3232_1,0.03330000000000011,33.28991346000043,999.6971009009105,3232,85.2768
3232_2,0.03620000000000001,29.659745154999783,819.3299766574523,3232,85.2768
3232_3,0.044399999999999995,42.050462505000006,947.0824888513516,3232,85.2768
3232_4,0.03330000000000011,35.03325823500002,1052.049796846844,3232,85.2768
3232_5,0.03059999999999974,34.64621964999973,1132.2294003267982,3232,85.2768
3233_1,0.022199999999999998,11.408110515000013,513.8788520270276,3233,80.7408
3233_2,0.013900000000000023,5.32012050000007,382.74248201439286,3233,80.7408
3233_3,0.03059999999999996,23.08549095500005,754.4278089869307,3233,80.7408
3233_4,0.019500000000000073,9.660937240000008,495.43267897435754,3233,80.7408
3233_5,0.011099999999999888,18.414086319999818,1658.9266954954958,3233,80.7408
3247_1,0.050000000000000044,58.29339910499984,1165.8679820999957,3247,87.9984
3247_2,0.044399999999999995,47.002240109999846,1058.609011486483,3247,87.9984
3247_3,0.050000000000000044,56.38649088500018,1127.7298177000025,3247,87.9984
3247_4,0.04999999999999982,62.23451217499974,1244.6902434999993,3247,87.9984
3247_5,0.050000000000000044,57.2362884999999,1144.725769999997,3247,87.9984
3248_1,0.08060000000000023,108.17784359000024,1342.156868362282,3248,81.1944
3248_2,0.07780000000000009,103.66793160000012,1332.4926940874036,3248,81.1944
3248_3,0.07230000000000003,127.0355595350001,1757.06168098202,3248,81.1944
3248_4,0.07489999999999997,97.7901377099998,1305.6093152202916,3248,81.1944
3248_5,0.0806,103.98109519999996,1290.0880297766744,3248,81.1944
3250_1,0.04170000000000007,51.72806980000011,1240.481290167866,3250,83.4624
3250_2,0.03330000000000011,43.579934380000175,1308.7067381381391,3250,83.4624
3250_3,0.03610000000000002,41.25313376500015,1142.7460876731336,3250,83.4624
3250_4,0.038799999999999946,44.10833277499995,1136.8127003865982,3250,83.4624
3252_1,0.03890000000000016,46.244613405000216,1188.8075425449879,3252,88.452
3252_2,0.033299999999999885,31.275903425000095,939.2163190690752,3252,88.452
3252_3,0.03059999999999996,31.525806819999822,1030.255124836597,3252,88.452
3252_4,0.0360999999999998,40.06853739499974,1109.9317837950127,3252,88.452
3252_5,0.033400000000000096,37.21622583000004,1114.2582583832316,3252,88.452
